ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On
10796962,HZ566357,12/27/2016 0:20,090XX S ELLIS AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,413,4,8,47,08A,2016,10/2/2018 15:50
10795099,HZ566100,12/27/2016 0:18,105XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,512,5,34,49,15,2016,10/2/2018 15:50
10795110,HZ566121,12/27/2016 0:15,098XX S GENOA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2223,22,21,73,7,2016,10/2/2018 15:50
10805392,JA104426,12/27/2016 0:10,071XX S COLES AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,334,3,7,43,5,2016,10/2/2018 15:50
10797909,HZ566105,12/27/2016 0:10,081XX S INGLESIDE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,FALSE,631,6,8,44,04B,2016,3/1/2017 15:52
10795150,HZ566095,12/27/2016 0:10,087XX S VINCENNES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2222,22,21,71,08B,2016,10/2/2018 15:50
10795162,HZ566103,12/27/2016 0:10,096XX S AVENUE N,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,TRUE,TRUE,432,4,10,52,26,2016,10/2/2018 15:50
10795165,HZ566092,12/27/2016 0:10,013XX W HURON ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,1215,12,27,24,3,2016,10/2/2018 15:50
10795137,HZ566086,12/27/2016 0:07,079XX S ELLIS AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,624,6,8,44,3,2016,10/2/2018 15:50
10795089,HZ566087,12/27/2016 0:04,014XX W 71ST PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,734,7,17,67,08B,2016,10/2/2018 15:50
10795138,HZ566083,12/27/2016 0:02,035XX W SCHUBERT AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,TRUE,FALSE,1412,14,35,22,3,2016,10/2/2018 15:50
10798114,HZ568641,12/27/2016 0:01,093XX S EBERHART AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER,FALSE,FALSE,633,6,9,49,10,2016,10/2/2018 15:50
10834991,JA136695,12/27/2016 0:01,020XX N ORLEANS ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1814,18,43,7,6,2016,10/2/2018 15:50
10797679,HZ568314,12/27/2016 0:00,021XX N LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2515,25,37,19,14,2016,10/2/2018 15:50
10795443,HZ566288,12/27/2016 0:00,057XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,2016,10/2/2018 15:50
10810328,JA109752,12/27/2016 0:00,077XX W GREGORY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1613,16,41,10,11,2016,10/2/2018 15:50
10795347,HZ566248,12/27/2016 0:00,083XX S ESSEX AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,423,4,7,46,7,2016,10/2/2018 15:50
10796967,HZ567612,12/27/2016 0:00,050XX W ERIE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1532,15,28,25,6,2016,10/2/2018 15:50
10808467,JA107546,12/27/2016 0:00,002XX W JACKSON BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,122,1,2,32,11,2016,10/2/2018 15:50
11092884,JA438223,12/27/2016 0:00,069XX S LAFLIN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,734,7,17,67,11,2016,10/2/2018 15:50
10955487,JA275869,12/27/2016 0:00,011XX N MILWAUKEE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,1213,12,1,24,11,2016,10/2/2018 15:50
10805301,JA104351,12/27/2016 0:00,045XX N GREENVIEW AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1912,19,47,3,6,2016,10/2/2018 15:50
10795076,HZ566088,12/26/2016 23:48,047XX S WOODLAWN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,222,2,4,39,08A,2016,10/2/2018 15:50
10795071,HZ566076,12/26/2016 23:45,116XX S LOWE AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,524,5,34,53,08B,2016,10/2/2018 15:50
10795118,HZ566084,12/26/2016 23:41,040XX W 21ST PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1012,10,24,29,08B,2016,10/2/2018 15:50
10795067,HZ566079,12/26/2016 23:40,130XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,434,4,10,51,08B,2016,10/2/2018 15:50
10795608,HZ566377,12/26/2016 23:40,016XX W 92ND PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2221,22,21,73,14,2016,10/2/2018 15:50
10795140,HZ566056,12/26/2016 23:34,075XX S UNION AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,621,6,17,68,04B,2016,10/2/2018 15:50
10795126,HZ566108,12/26/2016 23:30,027XX S ST LOUIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1032,10,22,30,08B,2016,10/2/2018 15:50
10797622,HZ568120,12/26/2016 23:30,026XX N TALMAN AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1411,14,35,22,6,2016,10/2/2018 15:50
10795827,HZ566516,12/26/2016 23:30,038XX W 47TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,821,8,14,57,08B,2016,10/2/2018 15:50
10795062,HZ566080,12/26/2016 23:30,017XX W LUNT AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,2423,24,49,1,26,2016,10/2/2018 15:50
10795087,HZ566075,12/26/2016 23:20,029XX W BLOOMINGDALE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1421,14,35,22,04B,2016,10/2/2018 15:50
10795077,HZ566044,12/26/2016 23:20,035XX S RHODES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,212,2,4,35,08B,2016,10/2/2018 15:50
10796669,HZ566389,12/26/2016 23:20,010XX N LOCKWOOD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,1524,15,37,25,26,2016,10/2/2018 15:50
10795970,HZ566686,12/26/2016 23:15,031XX W 61ST ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,823,8,16,66,5,2016,10/2/2018 15:50
10795083,HZ566050,12/26/2016 23:14,036XX W CORTLAND ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2535,25,26,22,3,2016,10/2/2018 15:50
10795059,HZ566064,12/26/2016 23:04,032XX W 55TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,822,8,14,63,26,2016,10/2/2018 15:50
10795041,HZ566055,12/26/2016 23:02,030XX E 79TH PL,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,422,4,7,46,18,2016,10/2/2018 15:50
10795116,HZ566067,12/26/2016 23:00,070XX S EMERALD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,732,7,6,68,3,2016,10/2/2018 15:50
10795866,HZ566602,12/26/2016 23:00,001XX E CHESTNUT ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1833,18,42,8,6,2016,10/2/2018 15:50
10797298,HZ567821,12/26/2016 23:00,065XX N HIAWATHA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1621,16,41,12,5,2016,10/2/2018 15:50
10795652,HZ566429,12/26/2016 23:00,012XX N PARKSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2531,25,29,25,14,2016,10/2/2018 15:50
10795819,HZ566557,12/26/2016 23:00,064XX S CARPENTER ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,724,7,16,68,08B,2016,10/2/2018 15:50
10796026,HZ566794,12/26/2016 23:00,089XX S STONY ISLAND AVE,870,THEFT,POCKET-PICKING,BAR OR TAVERN,FALSE,FALSE,413,4,8,48,6,2016,10/2/2018 15:50
10797634,HZ568229,12/26/2016 22:55,019XX E 73RD PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,333,3,5,43,11,2016,10/2/2018 15:50
10795074,HZ566058,12/26/2016 22:52,047XX N ST LOUIS AVE,460,BATTERY,SIMPLE,APARTMENT,TRUE,FALSE,1723,17,33,14,08B,2016,10/2/2018 15:50
10795064,HZ566078,12/26/2016 22:51,036XX N CENTRAL PARK AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,FALSE,TRUE,1732,17,35,16,26,2016,10/2/2018 15:50
10795050,HZ566038,12/26/2016 22:51,083XX S BALTIMORE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,423,4,10,46,08B,2016,10/2/2018 15:50
10795043,HZ566030,12/26/2016 22:50,020XX S LEAVITT ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1234,12,25,31,04B,2016,10/2/2018 15:50
10795070,HZ566043,12/26/2016 22:49,065XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,HOTEL/MOTEL,FALSE,FALSE,312,3,20,42,3,2016,10/2/2018 15:50
10795068,HZ566060,12/26/2016 22:48,036XX N CENTRAL PARK AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1732,17,35,16,08A,2016,10/2/2018 15:50
10795057,HZ566048,12/26/2016 22:45,005XX S CANAL ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,124,1,2,28,04B,2016,10/2/2018 15:50
10795103,HZ566061,12/26/2016 22:44,030XX E 80TH ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,422,4,7,46,24,2016,10/2/2018 15:50
10795035,HZ566053,12/26/2016 22:33,045XX W CHICAGO AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,1111,11,28,23,24,2016,10/2/2018 15:50
23050,HZ565767,12/26/2016 22:30,044XX S HERMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,924,9,12,61,01A,2016,3/18/2019 16:08
10795706,HZ566314,12/26/2016 22:30,018XX E 69TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,332,3,5,43,08A,2016,10/2/2018 15:50
10795096,HZ566029,12/26/2016 22:30,076XX S INGLESIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,624,6,8,69,14,2016,10/2/2018 15:50
10795013,HZ566037,12/26/2016 22:30,008XX N MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1211,12,26,24,14,2016,10/2/2018 15:50
10795012,HZ566018,12/26/2016 22:25,0000X E MARQUETTE RD,890,THEFT,FROM BUILDING,GAS STATION,FALSE,FALSE,322,3,20,69,6,2016,10/2/2018 15:50
10795046,HZ566032,12/26/2016 22:24,047XX S ASHLAND AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,931,9,20,61,18,2016,10/2/2018 15:50
10795072,HZ566015,12/26/2016 22:23,081XX S ESCANABA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,422,4,7,46,08B,2016,10/2/2018 15:50
10795053,HZ566031,12/26/2016 22:18,009XX S KARLOV AVE,810,THEFT,OVER $500,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,1132,11,24,26,6,2016,10/2/2018 15:50
10796110,HZ566766,12/26/2016 22:17,039XX N FRANCISCO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1733,17,33,16,26,2016,10/2/2018 15:50
10795847,HZ566472,12/26/2016 22:15,023XX W BLOOMINGDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1434,14,1,22,5,2016,10/2/2018 15:50
10795080,HZ566006,12/26/2016 22:15,035XX W GRENSHAW ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1133,11,24,29,15,2016,10/2/2018 15:50
10795082,HZ566022,12/26/2016 22:14,021XX W CULLERTON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1234,12,25,31,08B,2016,10/2/2018 15:50
10795049,HZ566021,12/26/2016 22:10,023XX W WARREN BLVD,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,FALSE,TRUE,1223,12,2,28,04B,2016,10/2/2018 15:50
10795054,HZ566026,12/26/2016 22:09,093XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2221,22,21,73,15,2016,10/2/2018 15:50
10795085,HZ566036,12/26/2016 22:07,019XX W PRYOR AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2212,22,19,75,08B,2016,10/2/2018 15:50
10795025,HZ566023,12/26/2016 22:05,009XX W WILSON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1914,19,46,3,7,2016,10/2/2018 15:50
10796980,HZ567588,12/26/2016 22:00,005XX E 60TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,313,3,20,42,7,2016,10/2/2018 15:50
10795128,HZ566127,12/26/2016 22:00,023XX S WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1034,10,12,30,14,2016,10/2/2018 15:50
10795691,HZ566463,12/26/2016 22:00,100XX S EGGLESTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2232,22,9,73,14,2016,10/2/2018 15:50
10795120,HZ566137,12/26/2016 22:00,093XX S LAFLIN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2221,22,21,73,26,2016,10/2/2018 15:50
10797260,HZ567718,12/26/2016 22:00,015XX S TRUMBULL AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1021,10,24,29,5,2016,10/2/2018 15:50
10798719,HZ569053,12/26/2016 22:00,028XX N MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1411,14,35,21,14,2016,10/2/2018 15:50
10795709,HZ566401,12/26/2016 22:00,008XX W 49TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,933,9,3,61,7,2016,10/2/2018 15:50
10797449,HZ567985,12/26/2016 22:00,021XX W NORWOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2413,24,40,2,14,2016,10/2/2018 15:50
10795088,HZ566063,12/26/2016 22:00,029XX W 25TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1033,10,12,30,08B,2016,10/2/2018 15:50
10795010,HZ566008,12/26/2016 22:00,107XX S PERRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,513,5,34,49,14,2016,10/2/2018 15:50
10795108,HZ566017,12/26/2016 22:00,018XX W 57TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,715,7,15,67,14,2016,10/2/2018 15:50
10795079,HZ566066,12/26/2016 22:00,013XX W RANDOLPH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1224,12,27,28,6,2016,10/2/2018 15:50
10795743,HZ566423,12/26/2016 22:00,028XX N WOODARD ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1412,14,35,21,6,2016,10/2/2018 15:50
10795040,HZ565986,12/26/2016 21:57,078XX S PAXTON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,414,4,7,43,5,2016,10/2/2018 15:50
10795124,HZ566057,12/26/2016 21:50,007XX N LARRABEE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1831,18,42,8,17,2016,10/2/2018 15:50
10795030,HZ565997,12/26/2016 21:45,007XX W 87TH ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,FALSE,FALSE,2223,22,21,71,08A,2016,10/2/2018 15:50
10795033,HZ565992,12/26/2016 21:45,023XX W FULLERTON AVE,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1432,14,32,22,6,2016,10/2/2018 15:50
10795028,HZ566028,12/26/2016 21:42,056XX N CENTRAL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,1622,16,45,11,04A,2016,10/2/2018 15:50
10795104,HZ565995,12/26/2016 21:41,055XX S LOOMIS BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,713,7,16,67,08B,2016,10/2/2018 15:50
10795122,HZ566005,12/26/2016 21:40,089XX S PARNELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2223,22,21,71,08B,2016,10/2/2018 15:50
10794997,HZ566004,12/26/2016 21:40,005XX W 103RD PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,2232,22,34,49,26,2016,10/2/2018 15:50
10795947,HZ565988,12/26/2016 21:33,051XX W GLADYS AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,TRUE,1533,15,28,25,04A,2016,10/2/2018 15:50
10795039,HZ566047,12/26/2016 21:32,062XX S YALE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,TRUE,FALSE,711,7,20,68,26,2016,10/2/2018 15:50
10795045,HZ565985,12/26/2016 21:30,029XX N AUSTIN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2511,25,29,19,04A,2016,10/2/2018 15:50
10796210,HZ566963,12/26/2016 21:20,002XX N COLUMBUS DR,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,114,1,42,32,6,2016,10/2/2018 15:50
10794984,HZ565984,12/26/2016 21:20,070XX S PARNELL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,TRUE,732,7,6,68,26,2016,10/2/2018 15:50
10795002,HZ565958,12/26/2016 21:17,050XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1533,15,28,25,15,2016,10/2/2018 15:50
10795037,HZ565971,12/26/2016 21:15,059XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,TRUE,FALSE,822,8,13,65,3,2016,10/2/2018 15:50
10795042,HZ566007,12/26/2016 21:10,075XX S ELLIS AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,624,6,8,69,18,2016,10/2/2018 15:50
10794995,HZ565964,12/26/2016 21:10,012XX N CLARK ST,460,BATTERY,SIMPLE,CTA PLATFORM,TRUE,FALSE,1821,18,42,8,08B,2016,10/2/2018 15:50
10794946,HZ565977,12/26/2016 21:07,066XX S WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,832,8,15,66,26,2016,10/2/2018 15:50
10795726,HZ566476,12/26/2016 21:00,077XX S NORMAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,621,6,17,69,14,2016,10/2/2018 15:50
10794978,HZ565980,12/26/2016 21:00,039XX W OGDEN AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,TRUE,FALSE,1014,10,24,29,26,2016,10/2/2018 15:50
10796062,HZ566817,12/26/2016 21:00,039XX W VAN BUREN ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,1132,11,24,26,3,2016,10/2/2018 15:50
10796030,HZ566741,12/26/2016 21:00,023XX N LAKEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1811,18,32,7,14,2016,10/2/2018 15:50
10795764,HZ566470,12/26/2016 21:00,019XX S SPRINGFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1014,10,24,29,7,2016,10/2/2018 15:50
10795778,HZ566264,12/26/2016 21:00,059XX W GIDDINGS ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1622,16,45,15,6,2016,10/2/2018 15:50
10796446,HZ565962,12/26/2016 21:00,034XX W LE MOYNE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,1422,14,26,23,08B,2016,10/2/2018 15:50
10795280,HZ566218,12/26/2016 21:00,007XX W 47TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,925,9,11,61,6,2016,10/2/2018 15:50
10795453,HZ566320,12/26/2016 21:00,053XX N CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1712,17,39,13,14,2016,10/2/2018 15:50
10795018,HZ565961,12/26/2016 21:00,014XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,131,1,2,33,6,2016,10/2/2018 15:50
10795084,HZ565991,12/26/2016 20:59,118XX S MARSHFIELD AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2234,22,34,75,6,2016,10/2/2018 15:50
10794980,HZ565938,12/26/2016 20:56,008XX N KEELER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1111,11,37,23,04B,2016,10/2/2018 15:50
10804251,JA103515,12/26/2016 20:51,076XX S SOUTH SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,421,4,7,43,26,2016,10/2/2018 15:50
10795031,HZ565965,12/26/2016 20:50,014XX S AVERS AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,TRUE,FALSE,1011,10,24,29,26,2016,10/2/2018 15:50
10794957,HZ565956,12/26/2016 20:45,026XX W 35TH ST,460,BATTERY,SIMPLE,SPORTS ARENA/STADIUM,FALSE,FALSE,911,9,12,58,08B,2016,10/2/2018 15:50
10794954,HZ565941,12/26/2016 20:40,053XX S KEDZIE AVE,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,FALSE,FALSE,923,9,14,63,3,2016,10/2/2018 15:50
10794977,HZ565940,12/26/2016 20:39,035XX W VAN BUREN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1133,11,28,27,14,2016,10/2/2018 15:50
10795131,HZ566109,12/26/2016 20:39,035XX W VAN BUREN ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1133,11,28,27,04B,2016,10/2/2018 15:50
10811904,JA111304,12/26/2016 20:30,026XX N ELSTON AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1432,14,1,22,6,2016,10/2/2018 15:50
10796119,HZ566759,12/26/2016 20:30,052XX W CORNELIA AVE,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1634,16,38,15,6,2016,10/2/2018 15:50
10796035,HZ566788,12/26/2016 20:30,052XX W ADDISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,1634,16,38,15,11,2016,10/2/2018 15:50
10794937,HZ565955,12/26/2016 20:28,014XX S CANAL ST,560,ASSAULT,SIMPLE,OTHER,TRUE,FALSE,124,1,2,28,08A,2016,10/2/2018 15:50
10795396,HZ565936,12/26/2016 20:24,070XX S PAXTON AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,331,3,5,43,08B,2016,10/2/2018 15:50
10796188,HZ565931,12/26/2016 20:24,070XX S PAXTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,331,3,5,43,14,2016,10/2/2018 15:50
10794959,HZ565913,12/26/2016 20:20,050XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,931,9,16,61,08B,2016,10/2/2018 15:50
10796102,HZ566510,12/26/2016 20:15,025XX W JACKSON BLVD,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,CTA BUS STOP,FALSE,FALSE,1125,11,2,28,3,2016,10/2/2018 15:50
10794947,HZ565983,12/26/2016 20:15,017XX W 119TH ST,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,2234,22,34,75,6,2016,10/2/2018 15:50
10794934,HZ565924,12/26/2016 20:15,020XX W FARWELL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2411,24,50,2,26,2016,10/2/2018 15:50
10794964,HZ565937,12/26/2016 20:15,048XX N CENTRAL AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1623,16,45,11,6,2016,10/2/2018 15:50
10795893,HZ566570,12/26/2016 20:15,025XX W DIVERSEY AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1411,14,1,21,6,2016,10/2/2018 15:50
10794927,HZ565960,12/26/2016 20:15,111XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2233,22,34,49,14,2016,10/2/2018 15:50
10794930,HZ565966,12/26/2016 20:11,059XX W RICE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,TRUE,FALSE,1511,15,29,25,15,2016,10/2/2018 15:50
10794972,HZ565968,12/26/2016 20:10,006XX E 131ST ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,533,5,9,54,5,2016,10/2/2018 15:50
10795055,HZ566012,12/26/2016 20:05,010XX N ASHLAND AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1213,12,1,24,6,2016,10/2/2018 15:50
